z_lo,z_hi,logL_lo,logL_hi,logL_med,z_med,wave_rest,flux_norm,err_norm,n_contrib
2.8,3.2,43.0,43.5,43.118,2.9961,1368.0,0.738261,0.071018,1883
2.8,3.2,43.0,43.5,43.118,2.9961,1369.0,0.726774,0.063277,1861
2.8,3.2,43.0,43.5,43.118,2.9961,1370.0,0.819908,0.062503,1836
2.8,3.2,43.0,43.5,43.118,2.9961,1371.0,0.688693,0.081476,1815
2.8,3.2,43.0,43.5,43.118,2.9961,1372.0,0.607862,0.071964,1780
2.8,3.2,43.0,43.5,43.118,2.9961,1373.0,0.714615,0.080817,1760
2.8,3.2,43.0,43.5,43.118,2.9961,1374.0,0.781494,0.070084,1736
2.8,3.2,43.0,43.5,43.118,2.9961,1375.0,0.810238,0.066962,1720
2.8,3.2,43.0,43.5,43.118,2.9961,1376.0,0.655633,0.082702,1697
2.8,3.2,43.0,43.5,43.118,2.9961,1377.0,0.763323,0.092521,1680
2.8,3.2,43.0,43.5,43.118,2.9961,1378.0,0.760629,0.086633,1666
2.8,3.2,43.0,43.5,43.118,2.9961,1379.0,0.746197,0.076618,1645
2.8,3.2,43.0,43.5,43.118,2.9961,1380.0,0.740294,0.066183,1628
2.8,3.2,43.0,43.5,43.118,2.9961,1381.0,0.675986,0.067323,1610
2.8,3.2,43.0,43.5,43.118,2.9961,1382.0,0.635174,0.073988,1588
2.8,3.2,43.0,43.5,43.118,2.9961,1383.0,0.705768,0.062467,1571
2.8,3.2,43.0,43.5,43.118,2.9961,1384.0,0.718589,0.079504,1549
2.8,3.2,43.0,43.5,43.118,2.9961,1385.0,0.66648,0.082717,1525
2.8,3.2,43.0,43.5,43.118,2.9961,1386.0,0.835531,0.068933,1508
2.8,3.2,43.0,43.5,43.118,2.9961,1387.0,0.593481,0.064823,1483
2.8,3.2,43.0,43.5,43.118,2.9961,1388.0,0.82067,0.075681,1452
2.8,3.2,43.0,43.5,43.118,2.9961,1389.0,0.770153,0.077004,1432
2.8,3.2,43.0,43.5,43.118,2.9961,1390.0,0.674527,0.067891,1412
2.8,3.2,43.0,43.5,43.118,2.9961,1391.0,0.66962,0.090261,1395
2.8,3.2,43.0,43.5,43.118,2.9961,1392.0,0.624607,0.080413,1376
2.8,3.2,43.0,43.5,43.118,2.9961,1393.0,0.684174,0.086484,1355
2.8,3.2,43.0,43.5,43.118,2.9961,1394.0,0.803906,0.081233,1338
2.8,3.2,43.0,43.5,43.118,2.9961,1395.0,0.738851,0.070333,1319
2.8,3.2,43.0,43.5,43.118,2.9961,1396.0,0.723939,0.087575,1297
2.8,3.2,43.0,43.5,43.118,2.9961,1397.0,0.722898,0.079553,1270
2.8,3.2,43.0,43.5,43.118,2.9961,1398.0,0.823922,0.07277,1240
2.8,3.2,43.0,43.5,43.118,2.9961,1399.0,0.696175,0.095079,1208
2.8,3.2,43.0,43.5,43.118,2.9961,1400.0,0.73712,0.087528,1191
2.8,3.2,43.0,43.5,43.118,2.9961,1401.0,0.826342,0.087538,1170
2.8,3.2,43.0,43.5,43.118,2.9961,1402.0,0.84201,0.087279,1152
2.8,3.2,43.0,43.5,43.118,2.9961,1403.0,0.839247,0.084855,1127
2.8,3.2,43.0,43.5,43.118,2.9961,1404.0,0.826359,0.095324,1109
2.8,3.2,43.0,43.5,43.118,2.9961,1405.0,0.700017,0.08309,1090
2.8,3.2,43.0,43.5,43.118,2.9961,1406.0,0.788558,0.097599,1071
2.8,3.2,43.0,43.5,43.118,2.9961,1407.0,0.85094,0.08704,1057
2.8,3.2,43.0,43.5,43.118,2.9961,1408.0,0.964918,0.083605,1036
2.8,3.2,43.0,43.5,43.118,2.9961,1409.0,0.81879,0.083159,1013
2.8,3.2,43.0,43.5,43.118,2.9961,1410.0,0.751085,0.084818,990
2.8,3.2,43.0,43.5,43.118,2.9961,1411.0,0.86178,0.120328,972
2.8,3.2,43.0,43.5,43.118,2.9961,1412.0,0.727411,0.09579,952
2.8,3.2,43.0,43.5,43.118,2.9961,1413.0,0.743611,0.087486,927
2.8,3.2,43.0,43.5,43.118,2.9961,1414.0,0.728293,0.104499,911
2.8,3.2,43.0,43.5,43.118,2.9961,1415.0,0.765432,0.080641,892
2.8,3.2,43.0,43.5,43.118,2.9961,1416.0,0.703649,0.082272,870
2.8,3.2,43.0,43.5,43.118,2.9961,1417.0,0.720302,0.08559,850
2.8,3.2,43.0,43.5,43.118,2.9961,1418.0,0.851529,0.105319,820
2.8,3.2,43.0,43.5,43.118,2.9961,1419.0,0.61281,0.104183,799
2.8,3.2,43.0,43.5,43.118,2.9961,1420.0,0.586534,0.126459,779
2.8,3.2,43.0,43.5,43.118,2.9961,1421.0,0.787974,0.092713,763
2.8,3.2,43.0,43.5,43.118,2.9961,1422.0,0.706151,0.113252,745
2.8,3.2,43.0,43.5,43.118,2.9961,1423.0,0.706775,0.095045,728
2.8,3.2,43.0,43.5,43.118,2.9961,1424.0,0.738257,0.131434,709
2.8,3.2,43.0,43.5,43.118,2.9961,1425.0,0.416906,0.103964,685
2.8,3.2,43.0,43.5,43.118,2.9961,1426.0,0.772227,0.105533,658
2.8,3.2,43.0,43.5,43.118,2.9961,1427.0,0.796329,0.117141,633
2.8,3.2,43.0,43.5,43.118,2.9961,1428.0,0.906442,0.11756,607
2.8,3.2,43.0,43.5,43.118,2.9961,1429.0,0.76143,0.098544,590
2.8,3.2,43.0,43.5,43.118,2.9961,1430.0,0.706016,0.101771,568
2.8,3.2,43.0,43.5,43.118,2.9961,1431.0,0.672272,0.120363,544
2.8,3.2,43.0,43.5,43.118,2.9961,1432.0,0.747219,0.099102,521
2.8,3.2,43.0,43.5,43.118,2.9961,1433.0,0.765898,0.137524,495
2.8,3.2,43.0,43.5,43.118,2.9961,1434.0,0.776891,0.143309,473
2.8,3.2,43.0,43.5,43.118,2.9961,1435.0,0.890886,0.112388,460
2.8,3.2,43.0,43.5,43.118,2.9961,1436.0,0.972638,0.130582,443
2.8,3.2,43.0,43.5,43.118,2.9961,1437.0,0.698006,0.122296,425
2.8,3.2,43.0,43.5,43.118,2.9961,1438.0,0.722989,0.142107,409
2.8,3.2,43.0,43.5,43.118,2.9961,1439.0,0.84819,0.128879,390
2.8,3.2,43.0,43.5,43.118,2.9961,1440.0,0.574543,0.126318,375
2.8,3.2,43.0,43.5,43.118,2.9961,1441.0,0.807063,0.118073,355
2.8,3.2,43.0,43.5,43.118,2.9961,1442.0,0.716306,0.118439,336
2.8,3.2,43.0,43.5,43.118,2.9961,1443.0,0.708579,0.15973,321
2.8,3.2,43.0,43.5,43.118,2.9961,1444.0,0.532239,0.119423,303
2.8,3.2,43.0,43.5,43.118,2.9961,1445.0,0.8173,0.119472,278
2.8,3.2,43.0,43.5,43.118,2.9961,1446.0,0.586039,0.108146,253
2.8,3.2,43.0,43.5,43.118,2.9961,1447.0,0.83664,0.103954,242
2.8,3.2,43.0,43.5,43.118,2.9961,1448.0,0.616329,0.177406,222
2.8,3.2,43.0,43.5,43.118,2.9961,1449.0,0.657037,0.190928,204
2.8,3.2,43.0,43.5,43.118,2.9961,1450.0,0.596572,0.174877,178
2.8,3.2,43.0,43.5,43.118,2.9961,1451.0,0.570175,0.178883,160
2.8,3.2,43.0,43.5,43.118,2.9961,1452.0,0.60245,0.162482,143
2.8,3.2,43.0,43.5,43.118,2.9961,1453.0,0.602424,0.192034,117
2.8,3.2,43.0,43.5,43.118,2.9961,1454.0,0.667653,0.213436,90
2.8,3.2,43.0,43.5,43.118,2.9961,1455.0,0.626152,0.181108,72
2.8,3.2,43.0,43.5,43.118,2.9961,1456.0,1.038251,0.334689,38
2.8,3.2,43.0,43.5,43.118,2.9961,1457.0,0.863635,0.475458,20
2.8,3.2,43.0,43.5,43.118,2.9961,1458.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1459.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1460.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1461.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1462.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1463.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1464.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1465.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1466.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1467.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1468.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1469.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1470.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1471.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1472.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1473.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1474.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1475.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1476.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1477.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1478.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1479.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1480.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1481.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1482.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1483.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1484.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1485.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1486.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1487.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1488.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1489.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1490.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1491.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1492.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1493.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1494.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1495.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1496.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1497.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1498.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1499.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1500.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1501.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1502.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1503.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1504.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1505.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1506.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1507.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1508.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1509.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1510.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1511.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1512.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1513.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1514.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1515.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1516.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1517.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1518.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1519.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1520.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1521.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1522.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1523.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1524.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1525.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1526.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1527.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1528.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1529.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1530.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1531.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1532.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1533.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1534.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1535.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1536.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1537.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1538.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1539.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1540.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1541.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1542.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1543.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1544.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1545.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1546.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1547.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1548.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1549.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1550.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1551.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1552.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1553.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1554.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1555.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1556.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1557.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1558.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1559.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1560.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1561.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1562.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1563.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1564.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1565.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1566.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1567.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1568.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1569.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1570.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1571.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1572.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1573.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1574.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1575.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1576.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1577.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1578.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1579.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1580.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1581.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1582.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1583.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1584.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1585.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1586.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1587.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1588.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1589.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1590.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1591.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1592.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1593.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1594.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1595.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1596.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1597.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1598.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1599.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1600.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1601.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1602.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1603.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1604.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1605.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1606.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1607.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1608.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1609.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1610.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1611.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1612.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1613.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1614.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1615.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1616.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1617.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1618.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1619.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1620.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1621.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1622.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1623.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1624.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1625.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1626.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1627.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1628.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1629.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1630.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1631.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1632.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1633.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1634.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1635.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1636.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1637.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1638.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1639.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1640.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1641.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1642.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1643.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1644.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1645.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1646.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1647.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1648.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1649.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1650.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1651.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1652.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1653.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1654.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1655.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1656.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1657.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1658.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1659.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1660.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1661.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1662.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1663.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1664.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1665.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1666.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1667.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1668.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1669.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1670.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1671.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1672.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1673.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1674.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1675.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1676.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1677.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1678.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1679.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1680.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1681.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1682.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1683.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1684.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1685.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1686.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1687.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1688.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1689.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1690.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1691.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1692.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1693.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1694.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1695.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1696.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1697.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1698.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1699.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1700.0,,,0
2.8,3.2,43.5,44.5,43.599,2.999,1050.0,0.93713,0.155559,413
2.8,3.2,43.5,44.5,43.599,2.999,1051.0,0.8229,0.134158,413
2.8,3.2,43.5,44.5,43.599,2.999,1052.0,0.799701,0.153998,413
2.8,3.2,43.5,44.5,43.599,2.999,1053.0,0.822738,0.117833,413
2.8,3.2,43.5,44.5,43.599,2.999,1054.0,0.882302,0.128281,413
2.8,3.2,43.5,44.5,43.599,2.999,1055.0,1.134962,0.124975,413
2.8,3.2,43.5,44.5,43.599,2.999,1056.0,1.02057,0.151792,413
2.8,3.2,43.5,44.5,43.599,2.999,1057.0,0.837391,0.119524,413
2.8,3.2,43.5,44.5,43.599,2.999,1058.0,0.781793,0.156157,413
2.8,3.2,43.5,44.5,43.599,2.999,1059.0,0.820128,0.133047,413
2.8,3.2,43.5,44.5,43.599,2.999,1060.0,0.778102,0.184176,413
2.8,3.2,43.5,44.5,43.599,2.999,1061.0,0.785289,0.135341,413
2.8,3.2,43.5,44.5,43.599,2.999,1062.0,0.954534,0.153619,413
2.8,3.2,43.5,44.5,43.599,2.999,1063.0,0.717784,0.131542,413
2.8,3.2,43.5,44.5,43.599,2.999,1064.0,0.833218,0.122647,413
2.8,3.2,43.5,44.5,43.599,2.999,1065.0,0.913628,0.172433,413
2.8,3.2,43.5,44.5,43.599,2.999,1066.0,1.089358,0.159935,413
2.8,3.2,43.5,44.5,43.599,2.999,1067.0,0.755014,0.142215,413
2.8,3.2,43.5,44.5,43.599,2.999,1068.0,0.931323,0.136701,413
2.8,3.2,43.5,44.5,43.599,2.999,1069.0,0.871919,0.147955,413
2.8,3.2,43.5,44.5,43.599,2.999,1070.0,0.922095,0.143431,413
2.8,3.2,43.5,44.5,43.599,2.999,1071.0,0.845626,0.133991,413
2.8,3.2,43.5,44.5,43.599,2.999,1072.0,0.753705,0.137044,413
2.8,3.2,43.5,44.5,43.599,2.999,1073.0,1.155934,0.129232,413
2.8,3.2,43.5,44.5,43.599,2.999,1074.0,0.757342,0.132065,413
2.8,3.2,43.5,44.5,43.599,2.999,1075.0,0.940012,0.133316,413
2.8,3.2,43.5,44.5,43.599,2.999,1076.0,1.014219,0.195859,413
2.8,3.2,43.5,44.5,43.599,2.999,1077.0,0.872135,0.122485,413
2.8,3.2,43.5,44.5,43.599,2.999,1078.0,0.672292,0.122438,413
2.8,3.2,43.5,44.5,43.599,2.999,1079.0,0.72661,0.12305,413
2.8,3.2,43.5,44.5,43.599,2.999,1080.0,0.857785,0.154418,413
2.8,3.2,43.5,44.5,43.599,2.999,1081.0,0.908336,0.135245,413
2.8,3.2,43.5,44.5,43.599,2.999,1082.0,0.688107,0.163601,413
2.8,3.2,43.5,44.5,43.599,2.999,1083.0,0.94503,0.164128,413
2.8,3.2,43.5,44.5,43.599,2.999,1084.0,1.042777,0.140301,413
2.8,3.2,43.5,44.5,43.599,2.999,1085.0,0.962482,0.14426,413
2.8,3.2,43.5,44.5,43.599,2.999,1086.0,0.889966,0.136075,413
2.8,3.2,43.5,44.5,43.599,2.999,1087.0,1.005437,0.120409,413
2.8,3.2,43.5,44.5,43.599,2.999,1088.0,0.797597,0.144662,413
2.8,3.2,43.5,44.5,43.599,2.999,1089.0,1.023012,0.167805,413
2.8,3.2,43.5,44.5,43.599,2.999,1090.0,0.808383,0.131805,413
2.8,3.2,43.5,44.5,43.599,2.999,1091.0,0.737161,0.135745,413
2.8,3.2,43.5,44.5,43.599,2.999,1092.0,0.866717,0.121816,413
2.8,3.2,43.5,44.5,43.599,2.999,1093.0,0.951507,0.139659,413
2.8,3.2,43.5,44.5,43.599,2.999,1094.0,0.914093,0.114872,413
