Star,Gaia_DR3_ID
HD 194357,2057894001761498496
HD 193076,2060669306564757888
HD 229105,2057965470017631488
LS  II +35   80,1870236126011955200
LS  II +34   29,1869591777834844928
HD  76340,5625671520065945344
HD  72514,5529414637170945024
HD  73695,5528650167350286464
HD  74418,5528817808516513024
HD  71122,5527948575847904768
HD  71439,5528047738061099136
HD  71756,5528068147746410240
HD  70947,5527919713674010880
HD  70744,5527957852983749888
HD  68051,5534548050806325248
V* QR Pup,5521406447316290432
HD  66542,5534436480430118656
HD  66563,5533180979898510592
HD  66678,5533108377769425536
HD  66812,5533107381336696192
HD  67980,5533293473682942080
HD  64827,5534177137430647424
HD  63884,5532620430818646784
HD  64878,5534100893169965696
HD  66021,5533009765320346880
HD  59355,5512285860916276736
HD  59367,5511107493687946624
HD  41670,5566492363980826752
HD  38871,4795960254529172992
HD  25052,4843118617481856256
HD  76255,5621704069796825472
CD-39  4904,5621696407575273856
HD  74804,5525249274804540288
HD  74085,5525099603784544768
HD  72161,5526119503903152128
HD  71609,5526142486265730176
HD  72125,5526094730531894528
HD  71304,5525970966757975808
HD  68322,5520564079666223360
HD  65037,5531438558901143680
HD  65444,5518942304313745920
HD  61714,5506648458642769408
HD  57001,5510469742584503552
HD  49778,5551777432365479040
HD  48632,5551260009065080064
HD  28165,4788919978497466880
HD  75211,5523764178195480448
HD  75586,5523780052394445056
HD  73831,5521692831426596864
CD-44  4691,5522106767507224064
CD-43  4384,5523006820845097856
HD  70219,5519766697523838848
HD  71652,5522632746378526080
HD  71237,5516510562555765120
HD  69215,5516281413152681472
HD  69568,5516240147106964864
HD  69745,5516259800877312768
V* AX Vel,5519196703818908800
HD  69908,5516249222383045888
HD  69193,5516135422928622720
HD  63950,5518482257475828096
HD  64577,5518506451030555392
HD  65492,5518632207674670208
HD  64202,5518253494637920640
V* V399 Pup,5518150449781472512
HD  64249,5518198686554903808
HD  65113,5517141441705598336
HD  51967,5507930076880698240
* N Car,5501284972198817536
V* RR Ant,5426540068666960256
HD  82415,5425876753918980608
HD  79571,5427303846995165568
HD  78148,5330900183595903488
HD  74677,5329859598936534528
HD  74936,5329958554976880512
* a Vel,5329941409468845824
CD-45  4635,5331419737203575040
CD-45  4676,5331167124402148736
CD-46  4666,5329622722896579584
HD  75991,5328819529652913024
V* SX Vel,5329838158460391296
HD  73903,5521672799702366080
CD-45  4355,5521670158315787392
CPD-45  2977,5329863687739011200
V* T Vel,5521459979795304320
* n Vel,5329412200783621120
HD  72838,5323140101109547904
HD  71672,5515539693787125632
HD  69131,5516101028830916864
HD  66464,5514468597657572352
HD  66567,5514401935463409792
HD  68765,5513520371959182720
HD  67249,5514174478297109888
HD  67785,5513378397517340800
HD  68451,5514561678191755904
HD  63925,5517191469483455360
HD  64160,5516988055531165312
HD  62483,5489301631189129088
V* V458 Car,5489817959277623168
HD  60930,5492209500145864832
HD  57488,5504106422116620032
HD  54343,5491409811594094080
V* V415 Car,5498380887112159488
HD  25663,4828898874118267904
HD  22287,4833547128244103424
HD  22857,4832871856305816192
V* CS Eri,4947090013255935616
HD  78785,5327601751793718784
HD  76852,5325361221981258112
HD  76899,5325461964728393088
HD  77020,5328473355278379136
HD  77321,5325367681607022080
HD  75822,5328717000194103936
HD  74969,5328109863610680320
HD  76005,5328423086986606720
CD-48  4176,5328400100321836800
HD  76343,5328323787341608704
HD  74696,5321814644148654976
HD  69171,5320859026798134528
HD  63870,5488495281149003904
HD  61169,5488844990267082368
HD  58293,5487368728405486464
HD  52300,5485065492062935808
HD  52622,5484222166643695360
HD  53526,5483942478373797120
HD  37227,4766376347995853056
HD  77595,5325011886522755456
V* BG Vel,5324034867356093056
HD  64067,5295639013192061184
HD  63382,5295607956287757312
HD  58092,5485625899395289728
V* T Dor,4773849419291929728
HD  26045,4683418607996178176
HD  13280,4944767230519729024
HD  13640,4944714316522759040
HD  86889,5417870419484190976
HD  86303,5411851349239369984
HD  86438,5411783351314451840
HD  86687,5408676543775621376
HD  83463,5409348207943912320
HD  84136,5409686204688400000
HD  83281,5313049646692779520
HD  85009,5409451665122191488
HD  82122,5314144210506789760
HD  80880,5313570780841050112
V* V341 Car,5294162167215764992
HD  64320,5293995281966793216
HD  64383,5289383689681472256
CD-60  1965,5290720867621791872
HD  68249,5290400944097428224
V* V681 Car,5292428306097203328
HD  41923,5481189610495574016
HD  22069,4729180419383368960
HE 0305-5442,4734734636730938240
HD  90379,5415727570098328320
HD  88781,5414308689005512320
HD  87134,5407905579965609472
HD  88381,5407585965677983232
HD  86453,5406210373562308608
HD  84414,5405798950060409344
V* MS Vel,5312562975355731456
HD  83369,5309166205987331584
HD  82278,5312431858602210560
HD  82256,5312028647069763584
CPD-53  2418,5310506545029037952
HD  82243,5310486096663835392
HD  80999,5309941705286928512
V* V Vel,5309930194773990400
HD  80126,5300733840839734912
HD  72717,5301962377584464896
HD  61561,5287348115701453440
BI 271,4659450766380052224
BI 272,4659450560221626880
SOI 248,4660161944252094720
SOI 261,4659395172310876544
SOI 288,4659818621730837888
HD  35538,4658891286755162496
RMC  93,4660603501234466048
SK -66   70,4658902006994101504
SK -66  100,4660223379469868416
BI  88,4661964112521572864
BI 100,4661931191559523840
BI 153,4658883968130375296
SOI  39,4658960659071364480
SOI  35,4661854504943719552
SOI  36,4661971706024297856
SOI  37,4661939373508491904
SOI  38,4658937912922861312
SOI  40,4658970138057920128
SOI  43,4660457575435188864
SOI  55,4660237329524378496
SOI  57,4660235852055755520
SOI 187,4658898639739824256
SOI 191,4660398820279071360
SOI 203,4658690935115130624
SOI 205,4660200976917929472
SOI 242,4660163456080279808
PGMW 1015,4662154431110601088
PGMW 3053,4662155942939207808
PGMW 3168,4662153022361455872
SOI  24,4662023206944462592
SOI   1,4662551629657151360
SOI  12,4662145806815693952
SOI  20,4662110759880178432
HD  21901,4722645094066510464
HD  10424,4955488808920930048
HD  91019,5367615797426784000
HD  90230,5365149867726096128
HD  89217,5359084514919597312
CD-50  4776,5405151578227317504
HD  88782,5358547437856027520
HD 297737,5406873172910782464
HD  85940,5308291407065406592
HD  84629,5307841809872642432
V* FN Vel,5307761545524640256
HD  84791,5307570574100888448
HD  83657,5306353139855819136
HD  84251,5306038645157709056
HD  82279,5306533494112242048
HD  82833,5305774109541852928
HD  83137,5305778645027741184
CD-56  2932,5306043043221261568
HD  80457,5300599532935563264
HD  77615,5298453767266051328
HD  50716,5281670753051921408
HD 269788,4658455532221274624
HD 270239,4659096066472534272
RMC 149,4657637225029812224
SV* HV  2605,4658428800344836096
Cl* NGC 2070    MEL      80,4657680449585633280
W61  7-19,4657685466108826624
RMC 133,4657680479615199616
SHV 0530382-692804,4658044903360855424
BI 200,4660120403324577408
BI 220,4658552053043734016
BI 230,4657803728011386880
BI 260,4657647459894313216
SK -69  291,4657621037255507200
W61  7-21,4657679556232618496
W61  7-22,4657679453153409792
SOI 430,4659259829294123264
SOI 683,4657525968171460480
WOH S 415,4658457941738020736
SOI 265,4659354799616227712
SOI 295,4659239728848163712
SOI 408,4657705635277074432
SOI 635,4658425609217525248
SOI 645,4657270744098755328
SOI 681,4657529885181551872
HD 269898,4657263047515286400
[HMW2003]  16,4657655431365678080
2MASS J05364651-6929561,4657655435693899904
MACHO  81.9126.11,4657655328275767936
OGLE LMC-CEP-2202,4658044491044146432
OGLE LMC-CEP-2532,4657242049390885376
SK -69   68,4658234431694512000
SK -68   72a,4658731617041429888
OGLE LMC-ECL-13956,4658741443927317376
BMB-O 106,4658063423265969408
SOI 374,4658775975466804864
SOI 353,4661387040728242432
BI 101,4658215430752352128
BI 111,4658236630718478592
BI 146,4658859469635932800
BI 193,4660120953080312064
BI 197,4660129714814316416
[BE74] 309,4658048339334108032
SOI 216,4658673239848589696
SOI 531,4655284300295709056
SOI 611,4658094690638704128
SOI 625,4658045899792935936
SOI 333,4661304852260951168
SOI 565,4661235681733234560
SK -67  101,4658681584946177792
SOI 150,4661484892918173568
SOI 155,4661849385322166912
SOI 165,4661834713733021440
SOI 184,4658859675794319872
SOI 372,4658380357476661376
SOI 373,4658342252524871552
SOI 377,4658302738816031872
SOI 380,4658324454176622080
SOI 535,4655257087380490112
SOI 537,4655256060822922496
SOI 538,4655200187697795072
SOI 563,4655220326686275712
SOI 574,4658253741874313088
MSX LMC  130,4661233207832119552
2MASS J05132673-6921553,4658215701255865472
UCAC4 100-010803,4657911484498081024
BI  74,4661385112239160960
SK -66   38,4661717821906456960
SOI  93,4661759431553191040
SOI 104,4661727133397430016
UCAC4 112-005145,4661654114626454016
PV  2741,4655377075784551040
SOI 108,4661679716952700928
SOI 152,4661875223867326208
SOI 139,4661463903456722432
SOI 299,4655549973997037184
ARDB   20,4655480773474817536
SOI  87,4661747646162583168
SOI 125,4661711877671966080
SOI 134,4661463078821922432
BI  23,4661526472524451584
SOI 147,4661867218047492736
SOI  83,4661639516060465280
SOI 102,4661671367535305728
2MASS J04585618-6903288,4655300556690398720
SOI  16,4662093133332933760
SOI  85,4661735792052189440
SOI  98,4661567394977059328
SOI 101,4661729469859619328
SOI 112,4661669615188759168
SOI 138,4661466995832788224
SOI 321,4661322341342550656
HD 268846,4661330171012657792
2MASS J04572561-6823537,4661517298473104256
SOI   2,4661776645783599360
SOI   3,4661751941129673472
SOI   5,4661783345933327872
SOI  75,4656420340504319744
SOI  78,4662417042560413056
SOI  80,4661630719966900480
SOI  81,4661633674904345984
SV* HV  2240,4661567841653267328
SOI 100,4661755102226355968
SOI 105,4661755067866655104
SOI 106,4661670302383609600
SOI 126,4661700435876910336
SOI 130,4661698683530362240
SOI 135,4661495858015680128
SOI 136,4662070524623954048
SOI 137,4661891235506920448
SOI 298,4656317776681632256
SOI 308,4655513518310949376
SOI 312,4661537845598631808
SOI 316,4661524651457318528
SOI 326,4661353402552312192
SOI 444,4656171026239226112
SOI 450,4655418513631439232
SOI 454,4655439095116848512
SOI 470,4655431462936483328
SOI 487,4655474210765103360
SOI 500,4655359517956115072
SOI 521,4655266093867836160
HD  14367,4743161156407245184
HD   8681,4935409802451283456
HD  87800,5356224440346759424
HD 300559,5355148057133769088
HD  86673,5259308473258619776
HD  87238,5259278202328208128
HD  87951,5258888459816276096
HD  86491,5259205428412815872
HD  85530,5257490155925995008
HD  86289,5257639483340217856
V* GX Car,5257664497238811776
HD  83866,5305891894726389248
HD  83111,5299228991693461120
HD  84341,5250895319530252544
HD  82600,5251014444737882368
HD  75187,5272541645447340544
SK -71   35,4651835961162249984
BI 187,4651834930369873536
SOI 882,4650497374450062976
SOI 801,4657893372543061888
SOI 865,4651015175731361920
SOI 879,4651298093802196224
HD 271686,4650739468858569856
SOI 822,4654691049241479424
SK -71    8,4651635643875788800
SOI 730,4655108962427251712
SOI 737,4655115941786820864
SOI 740,4655112815050779904
SOI 542,4655195656387007744
SOI 788,4652116645876308480
SOI 855,4651867950084060672
SOI 727,4655109379075606784
SOI 733,4655108176484904192
SOI 744,4655139306412435968
SOI 775,4652178974454409216
SOI 789,4652122521393642752
SOI 792,4657931997268638592
SOI 825,4654633531034429056
SOI 835,4654651879136897536
SOI 838,4651514663226725248
SOI 846,4651587231003233920
SOI 850,4651556650834115712
SOI 851,4651954261727107968
SOI 512,4655160678172483456
SOI 508,4655163353889509248
SOI 705,4654928818626087552
SOI 696,4654873155850819456
SOI 452,4655005818802520192
SOI 473,4655342269365408896
SOI 698,4654906106835961344
SOI 471,4655339550632430848
SOI 484,4655329178303049856
SOI 495,4655349897228200064
SOI 712,4654937099322388992
SOI 445,4655410920128814592
SOI 448,4655409305221156992
SOI 459,4655386352914677248
SOI 466,4655336771806308352
SOI 467,4655338902110012928
SOI 474,4655369001244739456
SOI 476,4655368893877395584
SOI 485,4655322271994779904
SOI 489,4655330896289998848
SOI 502,4655162018201824512
SOI 503,4655161949482372992
SOI 697,4654959742389116672
SOI 699,4654955035105192960
SOI 700,4654956959250549248
SOI 701,4654956856172109440
SOI 709,4654704586977890432
SOI 719,4655128070775465088
HD  17877,4696120917938428800
HD  16899,4724358682938277376
HD  11668,4719498119989527296
HD  90815,5352377700158633216
HD 300755,5352328050334573440
HD  89872,5354841121588787328
* J Vel,5354994812705906432
V* GZ Vel,5355253335382594176
HD  89756,5258699275099407232
HD  89844,5354786283450690432
HD  90615,5351744480217772160
HD  88292,5258437350816823936
HD  90066,5255480626622660352
2MASS J10230066-5731474,5351772075402450560
2MASS J10225795-5734130,5255695203186435712
2MASS J10241078-5710353,5351807156696379904
HD  88688,5258166080689818240
HD  88716,5258014622977145088
HD  87526,5256694934140587904
HD  87752,5256504924799802496
HD  87283,5256592851360289408
HD  88623,5256448433048258176
HD  87406,5256341131922370304
CPD-60  1660,5256317526779944192
CPD-60  1702,5256419850081715712
HD  88674,5253433507787935744
HD  86508,5257436589098630400
HD  86307,5256646452534184448
HD  87761,5256270282136704384
HD  85684,5256217505575385728
HD  85159,5256883706539205760
HD  79516,5247944986218547328
OM 104,5223788166000983552
HD  78064,5223729475268763776
HD  70398,5269853167715882880
SOI 887,4651134197839912064
SOI 888,4650236721467265408
SOI 874,4649931229037928576
HD  30031,4653097307122838016
HD  95286,5362600924892718592
HD  93631,5352872033717017984
HD  92143,5352035545882207104
HD  92936,5351333851314908800
HD  93158,5351161571584188288
HD  93267,5351173013378000768
V* SV Vel,5351331755370445056
* s Car,5255378028454342272
HD  91054,5255194822333535488
HD  91198,5255312431379989120
HD  91765,5351412775625246848
HD  92982,5350740699142348672
HD 303004,5255323357776790272
CD-58  3373,5254566245279547008
CD-57  3348,5351447238444357760
HD  92044,5350697538989065728
V* UX Car,5351721738384434048
HD  90075,5254818651922922624
HD  89701,5254898366507955328
HD  89683,5254670664533574912
HD  91525,5253905262655376640
* q Car,5253347574087339776
HD  89803,5255053535075307520
CD-59  3014,5255029620703154560
HD  89096,5254927194330625280
HD  87802,5252821973150719488
HD  84734,5244161016952995328
HD  82904,5219169014572567808
HD  77348,5220425275325574272
* G Car,5218900665015560064
HD  52736,5212369222346337536
HD  43600,5261347173964524288
HD  48973,5260394412779052544
HD  49195,5212351320922673408
HD  15020,4694644621715974400
HD  96727,5349656511940441344
HD  97468,5349283743142465920
HD  97867,5349409637222492288
V* MW Vel,5361535463759372032
HD  97554,5347522016282018432
HD 301306,5341189550867979008
HD 301178,5340511869429732352
HD  94987,5340500466326768768
HD  95172,5340507097757045120
HD  95876,5340602205518076160
HD  94112,5350999221828718848
HD  93711,5350920538026315392
HD  94201,5338451388987846400
HD  94475,5338426753052004096
HD  94492,5338397100596092416
HD 303501,5338383322339657984
HD  94804,5338761176381596544
HD  95085,5338801308552066816
HD  93911,5338276669721457920
HD  94547,5338392839988242816
HD 305690,5338321882787007488
HD  94935,5338329338850227072
HD  95254,5338172594075525376
V* WW Car,5338438297925480320
HD  93621,5254196981175369344
HD 305619,5350279213497594496
HD  94277,5338255710279350144
HD  94476,5338230387149588480
HD  94828,5338221969013162624
HD  95018,5338032165824558464
HD 305798,5337996118111183232
HD  93055,5350414895782524288
CD-59  3216,5254250479292335744
HD  92741,5254283086686713600
HD  92566,5254123348245846144
HD  92985,5254042156203664768
