Star,Gaia_DR3_ID
HD  35062,3401501952543375104
HD  35146,3400632032686883712
HD 243588,3238030235920738816
HD 242293,3235485489273820672
HD  35257,3237133176167830656
HD  35067,3236202748812580736
HD  34137,3234033790329136512
HD  34878,3234573375659563008
HD  34746,3234173222145896704
HD  34980,3234207616244067200
HD  35191,3222154048225586816
HD  35483,3222093746884874112
HD  35151,3221672629635896320
HD  35152,3221463962944797440
HD  35194,3221477947358302336
HD  35299,3221370199514606720
HD  35455,3220567556026087936
HD  35548,3220582193275157376
HD  34764,3214431284711004416
HD  35589,3220098476878771584
HD  34966,3213989624634194688
HD  35220,3213929529451746560
HD  35427,3210848079395725056
HD  34827,3210052170414125568
HD  34596,3208512063863289728
HD  34909,3209947235775559936
HD  34512,3207547895245123968
HD  35080,3207590226442669184
HD  35223,3207404305898425984
HD  35641,3209142839940140800
* tau Ori,3207534529304666240
HD  35081,3207192100154705792
HD  35280,3207301604640591360
HD  35319,3207386507554049408
HD  35563,3015106559788722944
HD  35659,3208822710258306048
HD  34552,3206812940439345408
HD  35225,3015005232920474624
HD  34882,2989250822306886144
HD  34308,2990304566763292032
HD  35282,3014300686484705664
HD  35615,3014225541737198464
HD  34687,3014132426847300480
HD  35306,3013302192488049792
HD  35536,3013404550148671360
HD  35642,3013410253865202944
HD  34674,2985278046277612672
HD  34371,2989892387341685888
HD  34372,2988629254640110976
HD  34703,2989979484981618304
HD  34910,2989154958637053824
HD  35262,2989174779909133184
HD  35354,2988954984959533184
HD  34537,2988416189899774976
HD  34553,2989009616943668608
HD  35136,2988919250831723392
HD  35591,2985832990411942528
HD  34767,2988349119690745472
HD  34777,2988343205520684416
HD  34950,2985319999518113024
HD  34967,2985296085140307584
HD  35698,2985766671820744832
HD  34405,2985171050051882624
HD  34228,2983207081767092224
HD  35124,2985238429499446784
HD  34940,2984899573759470464
HD  35042,2984990249109137920
HD  35125,2984978841675988224
HD  35307,2984909916040955776
HD  35565,2984970114302473856
HD  35629,2984952178519181440
HD  35661,2985355523190369024
HD  35674,2984947570016644864
HD  34864,2983264840487254016
HD  35720,2984064902697893504
HD  35457,2983928395754397440
HD  35630,2983659221563820416
HD  35662,2983765118277373568
HD  35137,2982001467266995968
V* VW Lep,2981530945009969920
HD  35592,2969660342598111232
HD  34583,2969361649095863680
HD  35429,2968207853381480704
HD  35441,2968211736031900288
HD  34675,2962999398079756544
HD  35699,2967982384777037696
HD  34482,2961986743571586688
HD  34433,2961362500143103104
HD  34996,2961793577420941824
HD  35430,2961835633741006976
HD  35646,2958823830871350784
HD  35754,2958758684810040064
HD  35127,2958227719475024512
HD  35284,2958669727447313664
HD  35321,2958708828829544576
HD  34817,2958233668007496960
HD  35594,2907034114488824064
HD  34473,2956515268772234240
HD  34344,2956158683407446528
V* VX Lep,2957839286930643456
HD  34895,2957823687609563136
HD  35055,2957766135047907328
HD  34566,2955288763551456000
HD  34609,2955316354421349120
CD-27  2233,2955097792125698944
HD  34474,2954822330103126784
HD  34325,2954365723539218048
HD  35128,2954980728496616576
HD  34722,2906351528222855168
V* VX Col,2906287619109593216
HD  35129,2906177908465062016
HD  34515,4827364746160398976
HD  34848,4827478442534582912
HD  35664,2905145707564958080
HD  34818,4826687515717077376
HD  35274,4826414699394420864
HD  35514,2904914260367123584
HD  35811,2904854440062705408
HD  34311,4826135698319055616
HD  34496,4826073060516094080
HD  35113,4826200706943866624
HD  35209,4823175160181868544
HD  35554,4823128499657224576
HD  35578,4822868396437918848
HD  34529,4821027607814543872
HD  34780,4820800180706211584
HD  34951,4822253288401571712
HD  35470,4822371142304292480
HD  35756,4821606260168162688
HD  34584,4820754207376372224
HD  34998,4819961218974246272
HD  35528,4821415013864492032
HD  35301,4819657169649580032
HD  35603,4821191572485771904
HD  35677,4821178756303357184
HD  35047,4820725826232509440
V* AY Col,4819940495756063872
HD  34517,4818891428520485888
HD  34530,4818906752963786368
HD  35229,4819469153161268352
V* SW Col,4807445203237266944
HD  35246,4807003440081110272
HD  34952,4806816420025309312
HD  35826,4807054326853949952
HD  35856,4807048275243127040
CD-39  1935,4819467229015867648
HD  34407,4800798346210206080
HD  34420,4800787832130285696
HD  34421,4800254981307558784
HD  35739,4806612323179395968
HD  34961,4800599712563026944
V* WW Pic,4800503505295394304
HD  35210,4800493300453088256
HD  35678,4800455298582482560
HD  35765,4799664062527504128
HD  36404,194649640140781184
HD  36041,190828081319138304
BD+35  1130,183348374295061376
BD+35  1131,183349340667565696
HD 281151,182631943690594816
* phi Aur,182640361821885440
BD+34  1059,182866238446258176
BD+35  1124,183365627183540224
HD  36042,182580335363840256
BD+33  1095,3449516319661027584
IRAS 05327+3404,3449518037644343040
BD+35  1125,183350573318317056
NGC  1912    49,183351711489548160
NGC  1960    14,3449518243806341504
NGC  1960    18,3449518553043977728
NGC  1960    87,3449519549476397056
HD 243827,182433791079705856
2MASS J05305239+3116101,3447122575468152960
HD  35984,3445905008076629120
HD  36994,3441080866450468096
HD  36547,3404525334641915136
BD+20  1017,3402798723430027136
* 117 Tau,3397249453883264896
TYC  712-284-1,3389424882464221696
TYC  713-421-1,3341488954336333952
HD  36881,3339514785504333440
HD  37171,3339859649902122880
* phi01 Ori,3337904172766584064
* lam Ori A,3337991583943473280
HD  35788,3236321599147913984
HD  35821,3236777999552014976
HD  35910,3236060774373087104
V* CK Ori,3236490442901184896
HD  36132,3236098398286507648
HD  36268,3236025521281608064
HD  36558,3220872017667428096
HD  35775,3223823347394854400
HD  36002,3221986441422455808
HD  35639,3221901160551513600
HD  35806,3221978332524304640
HD  35835,3221826084523275264
HD  36055,3221938165990045568
HD  36392,3223484285497196800
HD  36682,3223490985646342144
HD  36538,3221181976867311488
HD  35776,3220310854420410240
HD  35792,3220290376016482304
HD  36683,3220701967027453568
HD  36954,3217675565568030080
HD  36456,3217152438551273344
HD  36780,3217564789771907072
HD  36882,3217653644054992640
*  31 Ori,3220275601329091584
HD  36393,3217143505019359104
HD  36826,3216919406509678720
HD  36997,3216894912312307200
BD-00   984,3220745986147157888
TYC 4766-2124-1,3220724232137231104
HD  35778,3210556468297049088
HD  35884,3209300585499339008
HD  36134,3210752593683069696
V* V1375 Ori,3216723629017271424
HD  36696,3216734967730832000
HD  36710,3215950981579934976
HD  36864,3215885010882446976
HD  37055,3215970150016618880
HD  37207,3216015028131831168
HD  36365,3209705171418919808
V* V1045 Ori,3215852369131043328
HD  36106,3209094942465195904
HD  36234,3209480626232777472
HD  36606,3209594292544440192
Brun 656,3209527291055512064
Brun 166,3209544264765346048
Brun 21,3209810896333522432
V* V1321 Ori,3209531650444835840
HD  35750,3208875589895397888
HD  36047,3208961141347679232
HD  35928,3016641065704413440
HD  35958,3015083401325131136
HD  36048,3015070482063660160
HD  36271,3209011104703994880
HD  36295,3208991931969847552
HD  36541,3016738200685420160
HD  36593,3017220336533953536
HD  36813,3016556575106890240
HD  36285,3016602892035238784
HD  36814,3016537986488559488
HD  36920,3016484935052520576
HD  37236,3016478887738681984
V* HT Ori,3017205969867596672
IRAS 05342-0722,3016464662807006848
* iot Ori,3017190546641718144
V* BF Ori,3016930993175889792
Brun 240,3017257376331857536
Brun 270,3017162955771011072
* iot Ori B,3017190477921606400
HD  35869,3013150356804072448
HD  36220,3013763231457219584
HD  36672,3013483165230550784
HD  36886,3010501083536952448
HD  36325,2985581580206106880
HD  36343,2984725369887484672
HD  37152,3008741864932848000
2MASSI J0534324-121631,3009698710629158016
HD  35795,2984114281939096960
HD  35931,2984097303931163392
HD  35839,2983664130709811456
HD  36579,2984201143357561856
HD  37211,2972136305345261440
V* VZ Lep,2971728627049510144
HD  37244,2971834897423033984
HD  37360,2971821020387116672
HD  36168,2971539717208676992
HD  36715,2971367334400795264
HD  36828,2971287340632354304
HD  36354,2968962015275777920
HD  36551,2968964867134184320
HD  36923,2968905424786736768
HD  36800,2968676382771457792
HD  37345,2970205322409012992
HD  36078,2968734588167530752
HD  36004,2968090854172266368
HD  35871,2967887895496733568
HD  35991,2967927855872384896
HD  37309,2965611459749845120
HD  37162,2965581665558069760
HD  36744,2968447065878540416
HD  36432,2965000642382814080
HD  36459,2964989411047776256
HD  36488,2965002536467795584
HD  36563,2964924883459287296
HD  36562,2965050330864681088
HD  36730,2964927765377746560
HD  36871,2965356854090594688
HD  37080,2965353315037496320
HD  36314,2964816719001626368
HD  36618,2964628943031254656
HD  35852,2958785004369591552
HD  35853,2958312283089265024
HD  35916,2957156558928803968
HD  36274,2964584344090943360
HD  36414,2964571459189209600
HD  37375,2963822073295191808
HD  36544,2957736723111796480
HD  36186,2957569837862066048
HD  37222,2963459303177216256
HD  37310,2909284131893276160
HD  35810,2957144567380268288
HD  35993,2957078734121549952
HD  35992,2957101995664404352
HD  35994,2956669166040391040
HD  36109,2956657483729454592
HD  36239,2957269774266845696
HD  36762,2957219299811238400
HD  36901,2957225072247255680
HD  37044,2909176963869265536
HD  37311,2909096081045291136
HD  36344,2956770252390361984
HD  36489,2908752895978388864
HD  36746,2908739564399849344
HD  36398,2906719104406656896
HD  36462,2906693167101716352
HD  36595,2908231276492246144
HD  36941,2907486911417880704
HD  36255,2905699620907349376
HD  37276,2902530965834689152
CD-30  2511,2905582587340697984
HD  36717,2901501685511970688
HD  37176,2900829952627121408
HD  36093,2905091384818419328
HD  36094,2901854697463903232
HD  35873,4823334589367869056
V* VY Col,2905083409061690112
HD  36925,2901684273161843840
HD  37239,2901703274097058048
HD  37347,2901648745192461056
HD  36634,2901551232254584576
HD  36038,4822909284526470144
HD  36475,2901523160348378240
HD  37414,2900761748546447616
HD  37431,2900762126503564032
HD  36297,4822936566158864512
HD  37117,2900627573768029824
HD  37376,2900418941437317888
HD  36874,4822128906148720128
HD  37377,2900398531752186240
HD  36967,4808787638213642240
HD  35976,4821239396945690496
HD  36205,4821381891076679808
HD  36240,4821368044102131584
HD  36463,4821283828383580416
HD  37460,4809609454437632512
HD  36848,4808960875719316608
HD  37496,4809315747394228480
HD  36154,4809072957186207104
HD  35960,4805903653575422976
HD  36926,4806132695591445888
HD  36136,4807520176186580224
HD  36830,4808771489138663040
HD  36415,4807180324014671232
HD  37045,4806391561860433664
HD  37225,4807888993618197120
HD  36609,4806249862299368704
HD  36902,4806136814463337984
HD  37287,4806098748170000640
HD  36380,4806210486039284096
HD  36648A,4806195676992118784
HD  36677,4805807721186062336
HD  37164,4806117130630070912
HD  36519,4805664097479898112
HD  36945,4805601390957069824
HD  37296,4805382794301787136
HD  37433,4805484292968907008
HD  37283,195992727952563200
V* IY Aur,193069745009196544
HD  37614,189818660926506624
HD  38092,189928371571242880
BD+36  1261,3455980790899251328
HD  37956,3444158433855955584
HD  37329,3441222153694693248
HD 246369,3441336228026037248
HD  38524,3429056057534744704
HD  38142,3428611202001959680
HD 247664,3427740972907444352
* 130 Tau,3398066253585476480
* 129 Tau,3348206012606519168
HD 246454,3340481393664839040
GAT  890,3340502627983100800
HD  38411,3336944402196960512
HD  38527,3336235698233644928
HD  37320,3334369174165649536
HD  38164,3333280451494745472
HD  37467,3224056272061897728
HD  37741,3320371772668442880
HD  38649,3319675610008376960
HD  38674,3320481861270078080
V* V1149 Ori,3224222985512259072
HD  37913,3320351397343583488
HD  38193,3223429275555059072
HD  38661,3319496557115477504
HD  38675,3319230651396602240
HD  37369,3222862339872103936
HD  37330,3222447922772612992
HD  37593,3222485516621468416
HD  37592,3222487543846017280
HD  37804,3223225350508013056
HD  38607,3223098971095108352
HD  38624,3223091175729785728
HD  38633,3223092962436166400
HD  38810,3220072707074756608
* b Ori,3222908175762554496
HD  38479,3219913037370331520
HD  38119,3219374173594025472
HD  38310,3219418635095409664
HD  38049,3219277313491388928
HD 290743,3217719404298229760
HD  37491,3217496585690428032
HD  37633,3216435866207342720
HD  38002,3219276660656367616
HD  38323,3218990340956002304
HD  38784,3218276345592348032
HD  38867,3217904092187142656
HD  37699,3216449296569368448
HD  37409,3215805571166469376
HD  37565,3023421719552668928
HD  37578,3023407151023609856
HD  37777,3215726578128051584
HD  37886,3216224210218513408
HD  38635,3023955425071568896
HD  38785,3024051636636024960
HD  38225,3023473018641942400
HD  38495,3023321354756157184
HD  38507,3023889218152721280
HD  38636,3023193089853060864
HD  38676,3022409584739333760
HD  37390,3016970846175496064
HD  37470,3017064515119491712
HD  38800,3022053136813685120
HD  37747,3016006956731639424
HD  38756,3015901128739395840
HD  38023,3015742421106392192
HD  38824,3012674268268320384
HD  37828,3010244175773318144
HD  37492,3015379032512681856
HD  38651,3011936118009345152
HD  37757,3010366840039071616
V* V1051 Ori,3010356669556499456
HD  38593,3010954735162095232
HD  38205,3009498019694864000
HD  37809,3009277705052858880
HD  37970,3009096629230718592
HD  38121,3009093090177744128
HD  38532,3009115664526014464
V* WZ Lep,2997080165432952576
HD  37829,3008549278598811904
HD  38812,2996711214859685120
HD  38904,2996720801226665344
HD  37445,2972356237733305472
HD  37664,2972026835219242112
HD  37623,2971881768403443072
HD  37946,2996091159021627520
HD  38414,2996058001874335872
HD  38565,2995205399326639104
HD  38564,2995310918082852608
HD  38577,2995190590279410560
HD  37971,2971037824509804544
HD  38250,2971168490297242368
HD  38699,2970945465532963584
HD  38713,2994992094070424192
HD  37643,2970394300970979840
HD  38054,2970773769920724480
HD  37930,2970280673315410816
HD  38146,2967305738449278976
HD  38313,2967679400603592704
HD  38802,2967383357097822336
HD  37493,2965294559879489536
HD  38208,2966747014743345152
HD  38251,2966762854582676352
HD  38424,2966026456669807488
HD  38482,2966794018865285888
HD  38652,2966018141613204096
HD  37727,2965219861812842752
HD  37830,2965225393730688896
HD  37861,2965200856577774464
HD  38295,2964408456592764160
HD  38758,2965695877329800960
HD  38843,2965748039712164096
HD  38168,2964056990827169920
HD  38935,2964118902776273280
HD  37429,2963824650275546112
HD  37665,2915307394029382016
HD  37728,2963647044787473920
HD  38101,2964031255383176320
HD  38279,2963985385132740096
HD  38701,2916034995850780800
HD  38883,2916021183235916160
HD  37712,2963420064356042496
HD  37778,2963517302415678080
HD  38147,2915487507778220032
HD  38325,2915889070038093312
HD  38498,2915823511660468992
HD  38509,2915429542899704064
HD  38579,2915911506950114944
V* WY Lep,2915813753492376320
HD  38739,2915916729630271616
HD  38055,2915305091926941824
HD  39011,2915546366010426496
HD  37530,2908013783647489280
HD  38639,2914216575415524480
HD  38266,2908193278919521024
HD  38445,2914182627994267008
HD  38640,2913922524774149888
HD  38970,2913966436519724544
HD  38567,2907808411192944640
HD  37510,2907194063367657472
HD  37961,2904093234419280384
HD  37832,2902477467722257920
HD  38429,2903758742365905280
HD  38596,2903841514976384000
HD  38384,2907649639139171968
HD  37473,2902437919663440896
HD  37950,2902205579112451712
HD  38139,2901403171844818944
HD  38536,2902876109406840704
HD  37811,2901273846086933888
HD  38240,2901410391687256576
HD  38486,2901106617240565376
HD  38553,2901144997068061440
HD  37779,2901188943173482112
V* XX Col,2900987526385531520
HD  39027,2889004876868993280
HD  37549,2900431036064585984
HD  38253,2900889115799087104
HD  37812,2900478315064582016
HD  38242,2900885752842456576
HD  38630,2888860806485941248
HD  38814,2888591323057960320
HD  38986,2888627675661035136
HD  39039,2888579297149503616
HD  38885,2888135575488124800
HD  39108,2887368425609456768
HD  38159,2888018580578938752
HD  38920,2887308330427149696
HD  37716,4809345159330335616
HD  38079,4809537230267736064
HD  38987,2887309910975111936
HD  38211,4808708748256253056
HD  38740,2887089493253488768
HD  37675,4807649128283086464
HD  38612,4805143891040851712
HD  38704,4805141245340988160
HD  38937,4805102006519859072
HD  39028,4805103685849855488
HD  39040,4804903029274735104
HD  37814,4804581971879526528
HD  37833,4807641156825544192
HD  37919,4804620248627963648
HD  38488,4804690617372003456
HD  38644,4804485627173271936
HD  38681,4804683367467185152
HD  38989,4804420996505114496
HD  37691,4802886524949762048
HD  37920,4803020905886173440
HD  38123,4804516276059872768
HD  38354,4802798426580413568
HD  38888,4804383132073644928
HD  37815,4802879068886661888
HD  37952,4802842200887229440
V* WY Pic,4802840585979707392
HD  38243,4802852783686718080
HD  38326,4802654493636205568
HD  38435,4802229738550376704
* nu. Aur,3458053271535395712
* ups Aur,3456177332896378496
V* V440 Aur,3451165037347481472
HD  39136,3451167305090157568
BD+32  1112,3451181250844508160
HD  39713,3443606238502791296
HD  39304,3443181479117513728
HD  39611,3431161519224518656
HD  40038,3431475498513419776
[D75b] Em* 05-127,3443617710356727296
HD  39096,3443144714201271040
HD 249072,3430833830398031744
HD 249155,3431089187674574976
HD 249256,3430838091002664448
HD 249420,3430883785158168320
HD  40315,3431199551155992064
HD  40164,3429842242707875712
Hilt  497,3428288598417817216
HD  39847,3428274751443261696
HD  40280,3429811250223958912
BD+25  1046,3429587151714360960
HD 249385,3429883817991120640
BD+25  1026,3428360444630415872
BD+25  1032,3428293718018794624
BD+25  1059,3429622061207883136
TYC 1867-3060-1,3428355973566705024
HD 249181,3430652617137159168
TYC 1867-289-1,3428311615144765568
TYC 1867-2405-1,3429114159851051008
TYC 1867-2653-1,3428344948388464768
TYC 1867-2162-1,3429867011782799744
GSC 01867-02827,3428344055035269376
TYC 1867-267-1,3428284372170066432
GSC 01867-00116,3428274678427743360
TYC 1867-2614-1,3429793967275728512
TYC 1867-2278-1,3429825406436215424
TYC 1867-2659-1,3429783762433347200
TYC 1867-2491-1,3429814754917283328
TYC 1867-3107-1,3429625016145381632
TYC 1871-153-1,3430644199001318400
GSC 01867-02124,3429875846531869056
TYC 1871-107-1,3430628561022384384
TYC 1871-133-1,3430653338691672832
GSC 01867-01877,3429921579344660096
TYC 1867-3139-1,3429780292099866496
TYC 1867-2626-1,3429589934852519808
* 132 Tau,3428176379509415552
BD+24  1025,3428017461423838336
HD  39645,3424313382846589440
V* BQ Ori,3424711234257127936
TYC 1863-752-1,3427852332820143744
TYC 1863-557-1,3427948192191242496
HD 249571,3424821769534995584
HD 250029,3424847917296871168
TYC 1863-1822-1,3424563487381347072
BD+23  1129,3424937596213691392
HD 249731,3424919175098331776
BD+22  1128,3424504388631875840
HD 249022,3427831094203764480
BD+22  1113,3424521220607643648
BD+25  1063,3429522387901728384
HD 249183,3428266573825602048
BD+25  1040,3428081374836434304
HD 249421,3428070134905072640
BD+23  1114,3427846354225693312
BD+23  1125,3424828160446298880
TYC 1863-2094-1,3424519296462301312
TYC 1863-1448-1,3427431975780016384
GSC 01863-01931,3427425000753148416
TYC 1863-1100-1,3427822439847948800
TYC 1863-1236-1,3424808090063143040
GSC 01863-01124,3427813712474332928
GSC 01863-01517,3427839031303329152
TYC 1863-468-1,3427845976268590336
GSC 01863-01840,3424777406815164800
TYC 1863-1472-1,3424837055322576256
TYC 1863-387-1,3424939520358801664
TYC 1863-1004-1,3424822692950311424
GSC 01863-01924,3424745800153746816
TYC 1863-337-1,3424921683359233152
GSC 01863-01161,3424774795475027584
TYC 1863-1211-1,3424755455240161920
HD 249360,3424562452293674752
TYC 1863-1505-1,3424871969113405824
HD 249964,3424562971985281792
TYC 1863-973-1,3424879592679728256
HD 248838,3427925652202856960
TYC 1867-1342-1,3427936303724208128
TYC 1863-161-1,3427923113880857344
TYC 1863-68-1,3427924453910635264
TYC 1867-1263-1,3427925278544334208
TYC 1867-753-1,3428044781715357184
BD+24  1017,3428041173942846080
TYC 1863-127-1,3427919398730468224
BD+24  1020,3427865526959674112
BD+24  1018,3428259770597443584
TYC 1867-933-1,3428046396623031936
TYC 1867-704-1,3428073089842571648
TYC 1867-1659-1,3428030488064151552
TYC 1867-787-1,3428069864324241280
TYC 1863-4-1,3427956545907622656
GSC 01867-01397,3427999117623308160
2MASS J05585832+2456067,3429513553153587072
TYC 1867-881-1,3428007741917521024
TYC 1867-1407-1,3427994685215030528
GSC 01863-00437,3424932888929477120
TYC 1863-531-1,3424969928727400704
TYC 1863-104-1,3424960097545908608
HD 250012,3424957795443438848
GSC 01867-00423,3428256987458834432
GSC 01867-00302,3429572690561346048
BD+23  1112,3424779953733545216
HD 248893,3424288227221225728
BD+20  1169,3399011077671356160
TYC 1324-1728-1,3424446217594876416
GAT  902,3399057016641295488
BD+20  1163,3399009664625282304
GSC 01324-02560,3424102203597688320
TYC 1324-2005-1,3424128321295024768
TYC 1324-2115-1,3424084478269247744
TYC 1324-2105-1,3424429072085697408
HD  39455,3398155206649712768
HD  39699,3349991855710852864
HD  39099,3347036647632016768
HD  40020,3342942066329410688
HD  39007,3335865334613307136
HD  38946,3319697840759028864
HD  39051,3319644995481568640
HD  39102,3319221786583941760
HD  39497,3319793498270577792
HD  40445,3319908637754241792
HD  39685,3316311138787345664
HD  39498,3316271414633308800
HD  40564,3316419990440419072
HD  39053,3316154733258390912
BD+01  1148,3316078695157768448
HD 288267,3319160213933105024
HD  39068,3219755085652933504
HD  39142,3219978149075224832
HD  38856,3219618436972965248
HD  39988,3315824639251957376
HD  40282,3314990281724990208
HD  39802,3218864859191531904
GSC 00117-00815,3218646468694578048
HD  39008,3218360973627828352
HD  39169,3217988033028556800
V* V1381 Ori,3218386949590896768
HD  40347,3026205579915201024
HD  40472,3026201250588152192
HD  39511,3025398499724405248
HD  39909,3025510448047936640
HD  40211,3025466948619083648
HD  39022,3023616745427164800
HD  39238,3022792180426043648
HD  38916,3022370723875157376
HD  39290,3025575765910960000
HD  39499,3025365553030676224
HD  40011,3024519719351513600
HD  39885,3022967621249980416
HD  39910,3022721124487294848
HD  40350,3022675426035357952
HD  40513,3022669894117654272
HD  39633,3022565784110201856
HD  39748,3022506719719975808
HD  40636,3019635345104287744
HD  39104,3022154184507011200
HD  39230,3022080727683906304
HD  40351,3019496566120733568
HD  39634,3019088200629919360
HD  39716,3018991100009565824
V* V717 Mon,3019412487839532160
HD  40637,3019182586830243968
HD  39376,3018849400448732416
HD  39958,3018603797038481920
V* V1383 Ori,3018601391856781952
HD  40135,3017830973506912768
HD  40336,3018681140809572096
HD  40514,3017933438543405952
HD  39512,3012548683426080640
HD  39787,3011781945864333568
HD  40168,3017775486825735936
HD  40618,3017855613735431424
HD  39255,3012491783699549440
HD  39959,3011709309377699200
HD  39440,3011736213052780032
HD  40147,3011485867998935808
HD  40190,3011387908385208192
*   2 Mon,3011410242215060224
HD  40658,2999393748353840256
HD  39361,3010929686912560256
HD  39853,2998706965902558720
HD  40120,2998746410882060160
HD  40398,2997656348183279104
HD  40399,2997643699502179200
HD  40605,2997593740442593152
HD  39377,2996723790524103552
HD  39349,2991904665419813248
HD  39468,2995749142184095488
HD  39514,2995791645182136960
HD  39761,2995900664334345600
HD  40376,2995713781717274368
HD  39441,2995144135912615808
HD  40073,2992433393073105792
HD  40089,2992461293180573952
HD  40638,2992523037630425856
HD  39666,2992067599298712832
HD  39704,2992066602866444032
HD  40378,2992370652190967424
HD  39025,2967734131368872192
HD  39689,2991644527842036736
HD  40015,2991527498573706368
HD  40099,2990800824465912704
HD  40477,2990739767211026944
HD  40046,2966646924825261184
HD  40060,2990775295180348672
HD  40234,2990751483881965824
HD  39384,2966597996557358592
HD  39442,2966571127241996032
HD  39500,2966587448117647872
HD  40418,2966384931819935872
HD  39036,2966100639344556672
HD  39172,2966079164508277888
HD  39037,2917580874840711552
HD  39144,2917564416526028032
HD  40606,2918316997873160064
HD  39363,2965897676370140928
HD  39405,2965794528435787776
HD  39705,2966267039259653632
HD  39423,2917620968355068672
HD  39561,2917606644644251008
HD  39690,2917553936805848448
HD  39913,2917736661894565504
HD  40149,2917668148576472576
HD  40357,2918065793825916160
HD  39332,2917520023744283264
HD  39240,2915559628869389824
HD  39385,2915791728902470912
HD  40151,2917244870958010880
HD  40688,2916524209805690880
HD  39619,2915670610825062016
HD  40213,2916441918231496960
HD  40235,2916449786611527936
HD  40016,2914627861484222336
V* XY Lep,2914859205602846720
HD  40518,2914588450864428416
HD  39914,2914450702672931328
HD  40552,2911535313231872512
HD  39258,2914070031131031296
HD  39122,2913882976715402368
HD  39234,2910804275438101632
HD  39380,2914093567551948032
HD  39351,2913873149830371456
HD  39534,2910969580139255424
HD  40479,2910714699599854080
HD  40538,2911332247177916288
HD  40402,2910626773029669376
HD  40451,2910602205816798848
HD  40593,2910660411213426176
HD  39147,2904275371094830208
HD  39176,2904275547191121408
HD  39241,2903055123643665024
V* AB Col,2903672701283795584
HD  40304,2909717992309279488
HD  40358,2909639445947582464
HD  39543,2903550316192915584
HD  39872,2903561654907320704
HD  40027,2903669888082888576
HD  40127,2903364876685101824
HD  40480,2909421914443679744
HD  40555,2909428270995264256
HD  39163,2903002965560895872
HD  39086,2902584631449058432
HD  39124,2902629200326822528
HD  39148,2902583192637216256
HD  39471,2902744168011475456
HD  39485,2902719360280405120
HD  39930,2903140026557282176
HD  40152,2890675756586330496
* sig Col,2891113808890784256
HD  40359,2891033956859011968
HD  40522,2890850613294859392
HD  39443,2890603120098967680
HD  39599,2890695685234921856
HD  39706,2890679192560316416
HD  40718,2890827592270340864
HD  40051,2890214648897550080
HD  39191,2888616027709756800
HD  39295,2888707592115271040
HD  39279,2887726763321167232
HD  39946,2890205543566915712
HD  39973,2890212312435358976
HD  39718,2888649013058936448
HD  39931,2887932646873240960
HD  40249,2889424684152606208
* bet Col,2887731882922767744
HD  39736,2887714496894600832
HD  39839,2887690238919319552
HD  40237,2887831491803727360
HD  40805,2889079368782029696
HD  39242,2887044756874187904
V* ZZ Col,2887066815826223744
HD  39368,2886970161882495616
HD  39388,2887035307946225536
HD  39545,2886953222531465344
HD  39720,2886957689297972224
HD  39751,2883954918744718592
HD  39821,2883952101246175616
* ksi Col,2884366106030590080
HD  40720,2884338377721756032
HD  40806,2884116723049753216
HD  40854,2884320888615080192
HD  39752,2883777661151387392
HD  40078,2883868370860866304
HD  39519,2883712755605747840
HD  40340,2883589301066356608
HD  40866,2882836960234292352
HD  39297,4804833966200706432
HD  39520,4805057029622230272
HD  39806,2883507662327238272
HD  40091,2883439630045405312
HD  40466,2882725497242849792
HD  40747,2882751640706753152
HD  40541,2882586031065122304
HD  39602,4804040668561515648
HD  39654,4804166528283058560
HD  39280,4801805773738680576
HD  39312,4801768974458903040
HD  39901,4803527265350781056
HD  40623,4803259774787064320
HD  39521,4801904489266867584
HD  39604,4801846936704990080
HD  40325,961506567552649984
*  38 Aur,960883900373695744
HD  41467,960619467827653888
HD  41636,960533671560454400
BD+39  1515,3457533924089294080
HD  41162,3457161601964521728
HD  40441,3431289200010608000
HD  42106,3438009621236717056
HD  41055,3431376709964820864
HD  41138,3437395917652192256
HD  40460,3430429278838797568
HD 250541,3431226321691243008
IRAS 05596+2621,3429765139456251008
HD  41220,3430184328263961088
HD  41252,3429684321054316544
HD  41456,3430107740408046848
HD  41563,3430116089824367104
HD 251334,3426675065105405952
HD 252804,3426790513824407552
HD 250989,3429670748954860160
TYC 1868-600-1,3426674648489284864
HD 252024,3427071576486611328
TYC 1868-928-1,3429737823465739136
BD+25  1126,3426989491071803776
BD+25  1104,3429681164256127232
BD+26  1052,3429695144371902848
BD+26  1081,3427058725944202880
TYC 1868-1980-1,3429635912481040896
TYC 1868-2002-1,3429663572070369280
HD 250496,3429711911921417728
TYC 1868-2182-1,3429668107555687680
TYC 1868-2854-1,3429637046352464768
TYC 1872-1097-1,3430070666250447744
HD 252778,3426814526983614848
TYC 1881-785-1,3426998798260416000
TYC 1885-631-1,3427079096968990720
HD 252402,3427170115915880320
HD 250713,3429660445334152704
GSC 01868-00177,3429631823670794368
TYC 1868-76-1,3429600040913013760
TYC 1868-117-1,3429723461093908992
TYC 1868-1486-1,3429728851272416512
TYC 1868-854-1,3429702776531442944
GSC 01868-02910,3429704803757207808
TYC 1868-2325-1,3429657352957276544
TYC 1868-1146-1,3429690475744913920
GSC 01868-01242,3429690441385170816
TYC 1868-1038-1,3429687108490984192
GSC 01868-01738,3426637269393405184
GSC 01868-01316,3429670684536050176
TYC 1868-1969-1,3426633386743590912
