,source_id,spectraltype_esphs
923,5952802205338464512,M
924,4262117466313273856,M
925,5918884608039561984,M
926,5952766604305008512,M
927,5918557434606163968,M
928,5834998845923160064,M
929,5952918817939332096,M
930,5241624271875433600,M
931,5835000117233688448,M
932,5834960706642467072,M
933,5835043101270803968,M
934,5952921090016350336,M
935,5918911301249143168,M
936,5241740510869161728,M
937,5835125251038463872,M
938,5918591072793513728,M
939,5834967063194778752,M
940,5835013414453944320,M
941,5835014891922737792,M
942,5241646880575303936,M
943,5834973419747969536,M
944,5241596921521144832,M
945,5241758927690174976,M
946,5241655328734084480,M
947,5241600559309166464,M
948,5835101718990783488,M
949,5834981150656424320,M
950,5959652536400550528,M
951,5241604648118230656,M
952,5241798063429498240,M
953,5834983585838379520,M
954,5835063682756184832,M
955,5835105223683982080,M
956,5835064473030498176,M
957,5834985617422904320,M
958,5835064988426606208,M
959,5835106976031148032,M
960,5835108655290156672,M
961,5241804591780447872,M
962,5834993412723535744,M
963,5241806859523543040,M
964,4242197201808129024,M
965,5835112984616814720,M
966,4242198881129246848,M
967,5241777786839240064,M
968,5835114157217093120,M
969,5835037294474352512,M
970,5835115428527640320,M
971,5241779543528783232,M
972,4242215000153391360,M
973,5241622828766082176,M
974,5835077564091964416,M
975,5959786333207110016,M
976,4241923870081096192,M
977,4533682162433165696,M
978,4533411201530470528,M
979,4533415191572873984,M
980,4533847093483532928,M
981,4533561456668180224,M
982,4241603259369312000,M
983,4533563660005069824,M
984,5959845981716627968,M
985,4534000612788623360,M
986,4534000887666550656,M
987,4533441438103919104,M
988,5959846875069882112,M
989,4533711578678491136,M
990,4533712639521856896,M
991,4533713605902831488,M
992,4533448864114359552,M
993,5959848563036733824,M
994,4533876157510388480,M
995,4241988049770150528,M
996,4533716766998902016,M
997,4533607468667319168,M
998,4533902648870625152,M
999,4533909486458546432,M
1000,5318506454175827456,M
1001,4533495902597565568,M
1002,4533769401804384000,M
1003,4533509062378321792,M
1004,4533944224155680128,M
1005,4201328011007383296,M
1006,4533513872741877248,M
1007,4533783218727959296,M
1008,4533669625436686208,M
1009,561858864226537856,M
1010,557274308758979840,M
1011,4533677631255436160,M
1012,4533525000989755776,M
1013,4188744272217496960,M
1014,560048793210785536,M
1015,4188388064809587712,M
1016,561016840182392960,K
1017,557813314270975488,M
1018,4189640339834825984,M
1019,3831387011609087616,M
1020,561292787537546496,M
1021,4189644840960441216,M
1022,3842705556104532608,M
